refund_id,payment_id,order_id,amount,reason,refunded_at,status
1564,31198,32863,26357.85,Defective,2024-05-15 00:00:00,Completed
1565,31218,32883,56606.58,Wrong Item,2025-05-10 00:00:00,Completed
1566,31219,32884,17583.35,Size issue,2025-07-01 00:00:00,Completed
1567,31242,32908,40081.17,Defective,2024-04-30 00:00:00,Completed
1568,31245,32911,42008.58,Defective,2024-10-05 00:00:00,Completed
1569,31278,32946,176760.9,Changed mind,2026-01-24 00:00:00,Completed
1570,31319,32989,14585.05,Size issue,2024-08-18 00:00:00,Completed
1571,31348,33018,312190.15,Not liked,2025-08-16 00:00:00,Completed
1572,31349,33019,7129.67,Defective,2024-03-14 00:00:00,Completed
1573,31350,33020,28542.25,Defective,2024-08-31 00:00:00,Completed
1574,31374,33045,94738.69,Defective,2024-08-12 00:00:00,Completed
1575,31407,33079,3834.93,Not liked,2025-02-15 00:00:00,Completed
1576,31414,33086,26737.48,Not liked,2025-01-24 00:00:00,Completed
1577,31433,33106,46131.72,Size issue,2024-01-19 00:00:00,Completed
1578,31456,33129,601.54,Wrong Item,2025-03-12 00:00:00,Completed
1579,31470,33145,130537.29,Changed mind,2025-11-09 00:00:00,Completed
1580,31487,33162,18705.72,Wrong Item,2024-09-08 00:00:00,Completed
1581,31488,33163,115898.05,Changed mind,2025-04-29 00:00:00,Completed
1582,31505,33180,64694.15,Size issue,2026-01-26 00:00:00,Completed
1583,31531,33207,132723.91,Defective,2024-01-24 00:00:00,Completed
1584,31542,33218,48833.39,Wrong Item,2025-11-17 00:00:00,Completed
1585,31556,33232,11303.33,Defective,2025-10-03 00:00:00,Completed
1586,31564,33241,50181.09,Changed mind,2025-06-04 00:00:00,Completed
1587,31593,33270,1238.6,Size issue,2024-09-16 00:00:00,Completed
1588,31595,33272,51849.92,Not liked,2026-02-23 00:00:00,Completed
1589,31614,33292,70755.35,Defective,2025-01-03 00:00:00,Completed
1590,31622,33300,23953.38,Changed mind,2025-02-23 00:00:00,Completed
1591,31626,33304,51643.17,Wrong Item,2024-06-10 00:00:00,Completed
1592,31655,33335,4519.64,Not liked,2025-08-16 00:00:00,Completed
1593,31662,33342,246184.37,Wrong Item,2024-06-08 00:00:00,Completed
1594,31668,33348,27169.41,Wrong Item,2024-03-17 00:00:00,Completed
1595,31680,33364,33080.96,Defective,2025-05-23 00:00:00,Completed
1596,31706,33390,9803.71,Not liked,2026-02-10 00:00:00,Completed
1597,31715,33399,74496.66,Wrong Item,2024-11-24 00:00:00,Completed
1598,31725,33411,10544.89,Changed mind,2024-06-16 00:00:00,Completed
1599,31733,33419,11133.64,Not liked,2024-05-08 00:00:00,Completed
1600,31752,33440,28534.5,Defective,2025-09-04 00:00:00,Completed
1601,31802,33491,123847.61,Changed mind,2024-02-09 00:00:00,Completed
1602,31812,33503,26834.9,Size issue,2025-10-04 00:00:00,Completed
1603,31816,33507,76432.84,Not liked,2024-01-28 00:00:00,Completed
1604,31823,33515,31390.26,Size issue,2025-09-09 00:00:00,Completed
1605,31831,33523,360108.54,Not liked,2024-12-21 00:00:00,Completed
1606,31842,33534,8504.82,Wrong Item,2024-05-27 00:00:00,Completed
1607,31860,33553,440028.06,Changed mind,2026-02-23 00:00:00,Completed
1608,31876,33571,59442.11,Not liked,2025-03-23 00:00:00,Completed
1609,31890,33586,102046.37,Defective,2024-09-15 00:00:00,Completed
1610,31929,33630,226824.31,Defective,2025-06-25 00:00:00,Completed
1611,31938,33640,65499.9,Wrong Item,2026-02-10 00:00:00,Completed
1612,31981,33685,702.7,Not liked,2024-09-10 00:00:00,Completed
1613,31986,33690,125057.22,Size issue,2026-02-22 00:00:00,Completed
1614,31987,33691,24301.22,Wrong Item,2025-05-28 00:00:00,Completed
1615,31991,33695,147172.5,Wrong Item,2025-03-15 00:00:00,Completed
1616,32029,33738,4383.06,Size issue,2026-02-18 00:00:00,Completed
1617,32038,33748,252695.5,Wrong Item,2024-10-04 00:00:00,Completed
1618,32053,33763,101195.84,Size issue,2025-09-16 00:00:00,Completed
1619,32056,33766,43300.61,Size issue,2025-10-21 00:00:00,Completed
1620,32068,33778,8036.66,Changed mind,2024-05-28 00:00:00,Completed
1621,32084,33794,59808.3,Wrong Item,2024-03-22 00:00:00,Completed
1622,32088,33798,313239.99,Not liked,2025-12-17 00:00:00,Completed
1623,32108,33819,12176.83,Changed mind,2024-02-09 00:00:00,Completed
1624,32126,33842,140984.92,Not liked,2025-06-15 00:00:00,Completed
1625,32164,33881,17482.94,Wrong Item,2025-08-03 00:00:00,Completed
1626,32175,33892,309261.68,Not liked,2025-02-11 00:00:00,Completed
1627,32190,33907,5948.28,Changed mind,2024-10-26 00:00:00,Completed
1628,32206,33924,5874.81,Changed mind,2024-12-18 00:00:00,Completed
1629,32215,33933,2180.36,Changed mind,2025-08-03 00:00:00,Completed
1630,32219,33937,389562.3,Wrong Item,2024-05-14 00:00:00,Completed
1631,32236,33954,51771.89,Size issue,2024-03-07 00:00:00,Completed
1632,32243,33961,1668.08,Size issue,2025-06-10 00:00:00,Completed
1633,32253,33972,79915.24,Wrong Item,2025-06-21 00:00:00,Completed
1634,32264,33984,28809.53,Defective,2025-05-06 00:00:00,Completed
1635,32266,33986,22289.28,Not liked,2025-04-12 00:00:00,Completed
1636,32284,34006,353175.4,Not liked,2024-07-25 00:00:00,Completed
1637,32285,34007,1126.54,Size issue,2024-11-05 00:00:00,Completed
1638,32287,34009,42524.07,Wrong Item,2026-02-03 00:00:00,Completed
1639,32297,34019,108205.91,Wrong Item,2024-07-16 00:00:00,Completed
1640,32341,34065,2583.02,Size issue,2025-02-04 00:00:00,Completed
1641,32353,34077,54664.79,Defective,2025-09-25 00:00:00,Completed
1642,32393,34118,13032.57,Defective,2025-03-18 00:00:00,Completed
1643,32394,34119,14149.42,Changed mind,2025-11-05 00:00:00,Completed
1644,32408,34134,16773.34,Changed mind,2024-12-04 00:00:00,Completed
1645,32415,34141,58397.3,Size issue,2024-01-08 00:00:00,Completed
1646,32423,34150,17028.06,Changed mind,2024-12-07 00:00:00,Completed
1647,32450,34177,416019.88,Changed mind,2024-08-01 00:00:00,Completed
1648,32510,34241,56633.24,Changed mind,2024-07-20 00:00:00,Completed
1649,32531,34264,244226.13,Size issue,2024-05-12 00:00:00,Completed
1650,32599,34334,135439.08,Size issue,2024-11-19 00:00:00,Completed
1651,32634,34370,710.91,Wrong Item,2024-06-04 00:00:00,Completed
1652,32737,34477,25930.46,Size issue,2025-04-26 00:00:00,Completed
1653,32778,34522,127991.22,Changed mind,2025-07-25 00:00:00,Completed
1654,32817,34564,261052.22,Changed mind,2026-01-27 00:00:00,Completed
1655,32826,34573,12909.05,Defective,2024-11-24 00:00:00,Completed
1656,32838,34585,26428.62,Not liked,2025-11-01 00:00:00,Completed
1657,32839,34586,128947.05,Defective,2024-08-05 00:00:00,Completed
1658,32841,34588,83191.42,Size issue,2024-05-04 00:00:00,Completed
1659,32846,34594,50447.88,Not liked,2025-09-26 00:00:00,Completed
1660,32890,34639,183834.35,Size issue,2024-01-26 00:00:00,Completed
1661,32895,34645,32231.61,Defective,2024-09-03 00:00:00,Completed
1662,32929,34681,178710.62,Defective,2024-10-18 00:00:00,Completed
1663,32938,34690,7677.33,Changed mind,2025-05-08 00:00:00,Completed
1664,32967,34719,18539.59,Not liked,2026-01-05 00:00:00,Completed
1665,32991,34743,182619.89,Not liked,2024-08-07 00:00:00,Completed
1666,33022,34777,58134.2,Not liked,2025-02-18 00:00:00,Completed
1667,33045,34802,19454.47,Defective,2024-12-07 00:00:00,Completed
1668,33122,34882,18044.81,Changed mind,2025-07-28 00:00:00,Completed
1669,33123,34883,99444.85,Size issue,2024-08-15 00:00:00,Completed
1670,33140,34901,9841.09,Not liked,2024-09-26 00:00:00,Completed
1671,33147,34908,44804.77,Wrong Item,2024-07-28 00:00:00,Completed
1672,33177,34939,2013.03,Size issue,2025-11-10 00:00:00,Completed
1673,33201,34964,4033.54,Changed mind,2025-04-02 00:00:00,Completed
1674,33208,34971,492168.69,Wrong Item,2026-01-23 00:00:00,Completed
1675,33238,35003,39181.42,Size issue,2024-09-30 00:00:00,Completed
1676,33290,35057,18153.22,Not liked,2024-05-06 00:00:00,Completed
1677,33316,35084,127517.57,Changed mind,2024-06-29 00:00:00,Completed
1678,33368,35139,26915.83,Changed mind,2024-10-31 00:00:00,Completed
1679,33369,35140,30746.84,Not liked,2025-10-01 00:00:00,Completed
1680,33371,35142,19369.35,Defective,2026-01-08 00:00:00,Completed
1681,33384,35155,17801.88,Changed mind,2025-12-18 00:00:00,Completed
1682,33395,35166,71190.39,Not liked,2026-01-20 00:00:00,Completed
1683,33407,35178,176984.55,Defective,2025-02-06 00:00:00,Completed
1684,33439,35212,68115.36,Wrong Item,2024-02-07 00:00:00,Completed
1685,33461,35234,101222.06,Not liked,2025-12-21 00:00:00,Completed
1686,33506,35280,46625.08,Wrong Item,2024-09-08 00:00:00,Completed
1687,33512,35286,107172.99,Changed mind,2025-08-14 00:00:00,Completed
1688,33544,35319,135121.68,Changed mind,2025-03-26 00:00:00,Completed
1689,33548,35324,155405.44,Wrong Item,2024-05-16 00:00:00,Completed
1690,33561,35337,40476.01,Defective,2025-11-07 00:00:00,Completed
1691,33576,35352,117259.76,Changed mind,2024-06-23 00:00:00,Completed
1692,33589,35367,9471.79,Defective,2025-01-20 00:00:00,Completed
1693,33606,35386,27952.76,Changed mind,2025-03-14 00:00:00,Completed
1694,33638,35422,147586.53,Wrong Item,2024-01-25 00:00:00,Completed
1695,33643,35427,55548.78,Wrong Item,2024-10-07 00:00:00,Completed
1696,33649,35434,448746.14,Not liked,2026-02-02 00:00:00,Completed
1697,33756,35549,92360.53,Changed mind,2025-03-24 00:00:00,Completed
1698,33775,35569,5561.64,Not liked,2025-11-02 00:00:00,Completed
1699,33778,35572,2474.69,Wrong Item,2026-01-09 00:00:00,Completed
1700,33788,35582,7266.5,Size issue,2024-11-22 00:00:00,Completed
1701,33818,35613,33861.37,Changed mind,2025-12-19 00:00:00,Completed
1702,33838,35636,63118.33,Not liked,2024-08-17 00:00:00,Completed
1703,33841,35640,11001.92,Wrong Item,2024-12-10 00:00:00,Completed
1704,33877,35678,9399.07,Defective,2025-11-12 00:00:00,Completed
1705,33910,35715,40820.34,Wrong Item,2025-02-24 00:00:00,Completed
1706,33922,35727,24695.67,Size issue,2024-03-27 00:00:00,Completed
1707,33964,35772,22263.2,Defective,2025-10-10 00:00:00,Completed
1708,34044,35855,21184.94,Changed mind,2025-01-29 00:00:00,Completed
1709,34050,35862,11137.97,Defective,2026-02-15 00:00:00,Completed
1710,34085,35899,11397.45,Changed mind,2024-06-10 00:00:00,Completed
1711,34127,35951,169174.29,Wrong Item,2025-07-26 00:00:00,Completed
1712,34161,35986,5126.16,Not liked,2024-08-30 00:00:00,Completed
1713,34165,35990,96656.8,Size issue,2025-12-21 00:00:00,Completed
1714,34187,36012,202.15,Size issue,2025-05-26 00:00:00,Completed
1715,34193,36018,12862.18,Defective,2024-09-11 00:00:00,Completed
1716,34216,36044,72356.57,Not liked,2024-10-04 00:00:00,Completed
1717,34219,36047,15673.08,Changed mind,2024-02-03 00:00:00,Completed
1718,34240,36068,86017.61,Wrong Item,2025-02-08 00:00:00,Completed
1719,34245,36074,33897.82,Defective,2024-07-01 00:00:00,Completed
1720,34257,36086,9181.92,Defective,2025-02-01 00:00:00,Completed
1721,34269,36098,6927.43,Size issue,2024-01-25 00:00:00,Completed
1722,34301,36132,44486.3,Size issue,2025-02-21 00:00:00,Completed
1723,34320,36152,19445.48,Not liked,2025-06-01 00:00:00,Completed
1724,34321,36153,96205.32,Changed mind,2025-12-13 00:00:00,Completed
1725,34328,36160,53848.83,Wrong Item,2025-03-04 00:00:00,Completed
1726,34338,36170,177871.23,Changed mind,2026-01-17 00:00:00,Completed
1727,34404,36239,15730.62,Changed mind,2025-11-17 00:00:00,Completed
1728,34407,36242,59689.8,Size issue,2025-10-22 00:00:00,Completed
1729,34409,36244,1979.3,Changed mind,2026-01-15 00:00:00,Completed
1730,34419,36255,8479.75,Size issue,2026-01-01 00:00:00,Completed
1731,34471,36307,3197.38,Wrong Item,2024-11-29 00:00:00,Completed
1732,34498,36339,18895.0,Size issue,2025-05-29 00:00:00,Completed
1733,34512,36353,333065.86,Defective,2026-02-24 00:00:00,Completed
1734,34536,36378,425225.72,Changed mind,2024-07-17 00:00:00,Completed
1735,34567,36411,25896.24,Defective,2024-04-26 00:00:00,Completed
1736,34590,36435,6356.93,Wrong Item,2024-10-08 00:00:00,Completed
1737,34592,36437,130096.43,Changed mind,2024-05-11 00:00:00,Completed
1738,34602,36448,49229.41,Defective,2024-08-26 00:00:00,Completed
1739,34659,36508,56100.41,Defective,2025-10-19 00:00:00,Completed
1740,34680,36529,19448.76,Changed mind,2024-06-25 00:00:00,Completed
1741,34727,36578,11178.15,Defective,2025-05-20 00:00:00,Completed
1742,34757,36612,228584.33,Changed mind,2024-05-25 00:00:00,Completed
1743,34762,36617,280717.62,Not liked,2025-02-07 00:00:00,Completed
1744,34786,36641,28892.96,Not liked,2025-12-09 00:00:00,Completed
1745,34819,36675,59262.88,Changed mind,2024-05-08 00:00:00,Completed
1746,34854,36714,7859.67,Defective,2025-07-19 00:00:00,Completed
1747,34856,36716,31460.56,Defective,2024-08-14 00:00:00,Completed
1748,34895,36759,6156.95,Defective,2025-06-20 00:00:00,Completed
1749,34905,36769,220740.0,Wrong Item,2024-02-29 00:00:00,Completed
1750,34966,36833,34506.63,Defective,2025-07-07 00:00:00,Completed
1751,35004,36874,50395.0,Not liked,2024-01-31 00:00:00,Completed
1752,35025,36895,170596.18,Size issue,2024-06-06 00:00:00,Completed
1753,35043,36916,40766.27,Changed mind,2024-11-09 00:00:00,Completed
1754,35056,36929,13597.37,Changed mind,2024-09-14 00:00:00,Completed
1755,35112,36991,2882.09,Wrong Item,2025-10-12 00:00:00,Completed
1756,35187,37072,12539.48,Size issue,2024-02-16 00:00:00,Completed
1757,35236,37122,118532.24,Changed mind,2025-08-19 00:00:00,Completed
1758,35258,37145,1982.75,Wrong Item,2025-09-09 00:00:00,Completed
1759,35277,37166,634.5,Size issue,2025-12-07 00:00:00,Completed
1760,35280,37169,10263.44,Size issue,2025-04-28 00:00:00,Completed
1761,35283,37172,150336.88,Size issue,2024-04-26 00:00:00,Completed
1762,35287,37177,8565.78,Size issue,2025-11-24 00:00:00,Completed
1763,35291,37181,19155.45,Changed mind,2025-08-29 00:00:00,Completed
1764,35307,37201,226110.09,Not liked,2024-04-03 00:00:00,Completed
1765,35311,37205,27469.83,Changed mind,2024-04-23 00:00:00,Completed
1766,35349,37245,185845.11,Size issue,2025-06-17 00:00:00,Completed
1767,35380,37276,64467.29,Wrong Item,2025-05-20 00:00:00,Completed
1768,35410,37309,24353.34,Wrong Item,2024-08-21 00:00:00,Completed
1769,35415,37314,75747.54,Changed mind,2024-09-27 00:00:00,Completed
1770,35456,37358,167762.28,Defective,2024-06-07 00:00:00,Completed
1771,35497,37401,4680.18,Size issue,2024-06-13 00:00:00,Completed
1772,35513,37417,18888.12,Wrong Item,2024-10-24 00:00:00,Completed
1773,35548,37456,28805.13,Wrong Item,2026-01-05 00:00:00,Completed
1774,35549,37457,2332.08,Changed mind,2025-12-12 00:00:00,Completed
1775,35572,37483,57084.98,Wrong Item,2025-07-14 00:00:00,Completed
1776,35594,37506,189343.09,Changed mind,2025-06-22 00:00:00,Completed
1777,35622,37536,9021.64,Size issue,2025-04-05 00:00:00,Completed
1778,35664,37583,38174.14,Wrong Item,2024-09-30 00:00:00,Completed
1779,35680,37600,31499.95,Defective,2024-03-27 00:00:00,Completed
1780,35708,37629,80134.05,Not liked,2025-05-08 00:00:00,Completed
1781,35710,37631,1804.05,Defective,2024-02-12 00:00:00,Completed
1782,35733,37655,149476.16,Wrong Item,2024-10-03 00:00:00,Completed
1783,35773,37697,344628.44,Defective,2026-02-11 00:00:00,Completed
1784,35781,37706,91806.16,Not liked,2025-06-10 00:00:00,Completed
1785,35783,37708,15245.44,Size issue,2024-01-18 00:00:00,Completed
1786,35833,37761,1028.23,Wrong Item,2025-02-10 00:00:00,Completed
1787,35842,37771,15563.4,Wrong Item,2025-01-17 00:00:00,Completed
1788,35852,37782,65084.44,Wrong Item,2026-02-20 00:00:00,Completed
1789,35865,37798,8867.42,Changed mind,2025-03-06 00:00:00,Completed
1790,35896,37831,11789.97,Defective,2024-06-24 00:00:00,Completed
1791,35913,37849,373067.31,Changed mind,2025-06-14 00:00:00,Completed
1792,35916,37854,14024.9,Changed mind,2024-05-12 00:00:00,Completed
1793,35943,37883,54497.3,Size issue,2024-09-23 00:00:00,Completed
1794,35955,37895,11071.38,Wrong Item,2024-04-03 00:00:00,Completed
1795,35960,37901,44188.47,Changed mind,2025-02-24 00:00:00,Completed
1796,35977,37919,139941.36,Size issue,2025-01-03 00:00:00,Completed
1797,35979,37921,18708.8,Wrong Item,2024-11-30 00:00:00,Completed
1798,36052,37997,34665.3,Not liked,2024-08-04 00:00:00,Completed
1799,36053,37998,108167.34,Not liked,2024-04-20 00:00:00,Completed
1800,36066,38011,74080.08,Wrong Item,2025-06-22 00:00:00,Completed
1801,36115,38062,90295.1,Changed mind,2024-01-09 00:00:00,Completed
1802,36132,38079,3058.08,Size issue,2024-01-21 00:00:00,Completed
1803,36136,38084,14386.82,Defective,2024-01-14 00:00:00,Completed
1804,36195,38146,15572.94,Size issue,2025-05-09 00:00:00,Completed
1805,36199,38151,260608.14,Size issue,2026-02-10 00:00:00,Completed
1806,36231,38184,6100.21,Wrong Item,2026-01-11 00:00:00,Completed
1807,36265,38220,9612.27,Not liked,2025-07-11 00:00:00,Completed
1808,36273,38228,49718.7,Not liked,2024-11-07 00:00:00,Completed
1809,36309,38267,56627.8,Changed mind,2024-05-02 00:00:00,Completed
1810,36325,38283,80110.12,Changed mind,2024-04-26 00:00:00,Completed
1811,36353,38312,30506.02,Size issue,2025-06-13 00:00:00,Completed
1812,36361,38321,22982.28,Size issue,2025-05-26 00:00:00,Completed
1813,36383,38344,33416.52,Wrong Item,2024-03-04 00:00:00,Completed
1814,36417,38379,102419.0,Wrong Item,2025-06-25 00:00:00,Completed
1815,36428,38390,11067.98,Defective,2024-11-15 00:00:00,Completed
1816,36449,38411,751.58,Wrong Item,2024-03-10 00:00:00,Completed
1817,36450,38412,60221.69,Changed mind,2025-09-17 00:00:00,Completed
1818,36459,38421,44188.17,Size issue,2024-06-19 00:00:00,Completed
1819,36461,38424,37309.9,Wrong Item,2025-05-01 00:00:00,Completed
1820,36462,38426,15144.24,Wrong Item,2024-05-24 00:00:00,Completed
1821,36480,38445,26157.79,Not liked,2024-10-10 00:00:00,Completed
1822,36499,38465,196590.45,Wrong Item,2025-09-18 00:00:00,Completed
1823,36507,38473,181726.93,Size issue,2024-11-14 00:00:00,Completed
1824,36523,38489,134341.01,Wrong Item,2025-08-26 00:00:00,Completed
1825,36528,38494,169522.39,Not liked,2025-07-23 00:00:00,Completed
1826,36608,38577,342520.65,Changed mind,2025-01-06 00:00:00,Completed
1827,36622,38594,13378.27,Size issue,2025-01-14 00:00:00,Completed
1828,36641,38613,3222.31,Size issue,2025-02-09 00:00:00,Completed
1829,36643,38616,227523.73,Changed mind,2026-02-27 00:00:00,Completed
1830,36666,38639,92327.76,Changed mind,2025-01-18 00:00:00,Completed
1831,36676,38649,12579.9,Size issue,2024-07-12 00:00:00,Completed
1832,36682,38655,69112.48,Defective,2025-05-01 00:00:00,Completed
1833,36718,38694,76365.48,Not liked,2025-04-12 00:00:00,Completed
1834,36737,38715,15802.18,Not liked,2024-04-11 00:00:00,Completed
1835,36750,38728,235293.03,Changed mind,2024-09-30 00:00:00,Completed
1836,36761,38739,73015.26,Defective,2024-12-12 00:00:00,Completed
1837,36790,38770,43767.45,Wrong Item,2025-12-29 00:00:00,Completed
1838,36885,38870,56336.87,Changed mind,2025-03-09 00:00:00,Completed
1839,36896,38882,1382.03,Defective,2025-03-17 00:00:00,Completed
1840,36910,38896,63639.77,Not liked,2024-02-23 00:00:00,Completed
1841,36919,38905,208332.3,Not liked,2025-09-13 00:00:00,Completed
1842,36922,38908,1069.65,Size issue,2024-01-16 00:00:00,Completed
1843,36957,38943,74620.31,Defective,2024-06-06 00:00:00,Completed
1844,36966,38953,681736.56,Not liked,2024-10-17 00:00:00,Completed
1845,36976,38963,288202.18,Not liked,2024-03-27 00:00:00,Completed
1846,37003,38991,7550.57,Wrong Item,2025-11-04 00:00:00,Completed
1847,37023,39014,12020.04,Changed mind,2024-10-15 00:00:00,Completed
1848,37052,39043,12250.05,Size issue,2024-07-14 00:00:00,Completed
1849,37056,39047,6849.18,Defective,2025-01-17 00:00:00,Completed
1850,37062,39053,287105.23,Defective,2024-08-31 00:00:00,Completed
1851,37083,39074,54742.79,Wrong Item,2026-02-18 00:00:00,Completed
1852,37100,39091,56646.82,Defective,2025-03-10 00:00:00,Completed
1853,37123,39115,12499.15,Defective,2024-02-29 00:00:00,Completed
1854,37130,39122,21859.34,Changed mind,2024-01-27 00:00:00,Completed
1855,37150,39145,254736.7,Wrong Item,2024-05-21 00:00:00,Completed
1856,37179,39174,32262.36,Changed mind,2024-08-24 00:00:00,Completed
1857,37185,39180,11781.58,Defective,2025-12-09 00:00:00,Completed
1858,37186,39181,53375.9,Wrong Item,2025-02-18 00:00:00,Completed
1859,37254,39250,20768.06,Changed mind,2024-12-31 00:00:00,Completed
1860,37267,39264,31407.16,Defective,2024-03-16 00:00:00,Completed
1861,37270,39267,4872.57,Size issue,2025-09-18 00:00:00,Completed
1862,37278,39278,118399.02,Size issue,2024-04-01 00:00:00,Completed
1863,37279,39279,7589.68,Size issue,2025-12-24 00:00:00,Completed
1864,37302,39304,44264.56,Changed mind,2025-01-07 00:00:00,Completed
1865,37310,39312,1326.08,Not liked,2025-10-24 00:00:00,Completed
1866,37320,39323,119878.03,Changed mind,2024-11-20 00:00:00,Completed
1867,37345,39349,38047.69,Changed mind,2024-07-06 00:00:00,Completed
1868,37355,39359,34923.35,Wrong Item,2024-07-27 00:00:00,Completed
1869,37359,39363,24874.78,Size issue,2025-01-05 00:00:00,Completed
1870,37363,39368,143770.74,Not liked,2025-12-21 00:00:00,Completed
1871,37388,39393,245160.12,Not liked,2025-05-08 00:00:00,Completed
1872,37391,39396,113536.04,Changed mind,2025-05-31 00:00:00,Completed
1873,37431,39438,10218.28,Not liked,2025-04-24 00:00:00,Completed
1874,37458,39469,55063.11,Wrong Item,2025-12-15 00:00:00,Completed
1875,37469,39480,89890.09,Not liked,2024-10-17 00:00:00,Completed
1876,37498,39510,17903.28,Defective,2025-03-01 00:00:00,Completed
1877,37524,39537,35695.62,Defective,2025-07-23 00:00:00,Completed
1878,37570,39585,68857.44,Wrong Item,2025-09-13 00:00:00,Completed
1879,37571,39586,40556.75,Changed mind,2025-03-17 00:00:00,Completed
1880,37649,39664,147261.65,Not liked,2024-10-03 00:00:00,Completed
1881,37683,39700,318427.44,Not liked,2025-11-02 00:00:00,Completed
1882,37689,39706,72703.8,Wrong Item,2024-04-26 00:00:00,Completed
1883,37742,39760,90130.63,Defective,2024-02-19 00:00:00,Completed
1884,37750,39768,146579.13,Size issue,2024-04-20 00:00:00,Completed
1885,37765,39784,8525.31,Defective,2025-02-25 00:00:00,Completed
1886,37767,39786,65206.68,Wrong Item,2024-06-25 00:00:00,Completed
1887,37777,39796,113788.22,Changed mind,2024-01-19 00:00:00,Completed
1888,37788,39809,7272.06,Size issue,2025-03-18 00:00:00,Completed
1889,37845,39868,94970.38,Size issue,2025-11-22 00:00:00,Completed
1890,37862,39887,26112.45,Size issue,2025-06-05 00:00:00,Completed
1891,37902,39928,28001.56,Not liked,2024-12-01 00:00:00,Completed
1892,37946,39974,42188.72,Wrong Item,2026-02-14 00:00:00,Completed
1893,37953,39981,28183.2,Wrong Item,2024-12-20 00:00:00,Completed
1894,37954,39982,100965.27,Wrong Item,2024-07-10 00:00:00,Completed
1895,37958,39986,8740.42,Wrong Item,2024-09-28 00:00:00,Completed
1896,37968,39997,22774.85,Size issue,2025-04-16 00:00:00,Completed
1897,37989,40018,2906.98,Not liked,2025-09-17 00:00:00,Completed
1898,38008,40037,1920.44,Wrong Item,2025-12-01 00:00:00,Completed
1899,38013,40042,2326.39,Defective,2025-03-23 00:00:00,Completed
1900,38027,40057,40746.24,Changed mind,2025-02-01 00:00:00,Completed
1901,38028,40058,70049.3,Defective,2025-11-02 00:00:00,Completed
1902,38049,40079,9861.18,Size issue,2025-05-16 00:00:00,Completed
1903,38077,40109,32086.79,Not liked,2024-12-10 00:00:00,Completed
1904,38118,40154,109138.14,Changed mind,2024-05-13 00:00:00,Completed
1905,38162,40198,112064.92,Size issue,2025-12-29 00:00:00,Completed
1906,38185,40222,129946.0,Size issue,2025-04-12 00:00:00,Completed
1907,38234,40271,23721.63,Wrong Item,2024-11-28 00:00:00,Completed
1908,38235,40272,279935.76,Size issue,2026-01-02 00:00:00,Completed
1909,38241,40278,119858.45,Defective,2025-05-31 00:00:00,Completed
1910,38242,40279,11944.83,Size issue,2025-04-29 00:00:00,Completed
1911,38252,40290,83022.31,Defective,2025-10-31 00:00:00,Completed
1912,38254,40292,5259.36,Not liked,2025-09-25 00:00:00,Completed
1913,38255,40293,24094.19,Wrong Item,2024-03-08 00:00:00,Completed
1914,38261,40299,9901.44,Defective,2025-11-27 00:00:00,Completed
1915,38280,40318,124695.35,Size issue,2025-04-13 00:00:00,Completed
1916,38286,40324,9441.36,Wrong Item,2025-04-01 00:00:00,Completed
1917,38289,40327,12285.42,Changed mind,2025-07-01 00:00:00,Completed
1918,38318,40357,231367.67,Changed mind,2025-01-05 00:00:00,Completed
1919,38331,40373,2066.87,Not liked,2025-04-14 00:00:00,Completed
1920,38340,40384,10017.73,Not liked,2024-09-03 00:00:00,Completed
1921,38368,40412,4180.12,Changed mind,2024-06-25 00:00:00,Completed
1922,38397,40445,15139.08,Defective,2024-03-17 00:00:00,Completed
1923,38413,40461,10805.67,Changed mind,2025-06-13 00:00:00,Completed
1924,38417,40466,6979.87,Wrong Item,2025-01-02 00:00:00,Completed
1925,38424,40473,13977.04,Size issue,2025-11-07 00:00:00,Completed
1926,38426,40475,4462.73,Size issue,2025-01-21 00:00:00,Completed
1927,38441,40490,3190.35,Defective,2024-01-30 00:00:00,Completed
1928,38464,40513,8905.64,Changed mind,2025-01-20 00:00:00,Completed
1929,38470,40519,435170.64,Wrong Item,2025-07-29 00:00:00,Completed
1930,38485,40534,57055.75,Not liked,2024-10-13 00:00:00,Completed
1931,38515,40565,52094.07,Defective,2025-03-17 00:00:00,Completed
1932,38518,40568,126219.62,Not liked,2025-03-19 00:00:00,Completed
1933,38532,40583,149271.42,Wrong Item,2024-10-21 00:00:00,Completed
1934,38539,40590,97.19,Wrong Item,2025-11-22 00:00:00,Completed
1935,38550,40601,124429.29,Defective,2024-04-01 00:00:00,Completed
1936,38595,40648,277.72,Changed mind,2024-05-30 00:00:00,Completed
1937,38645,40701,67841.88,Defective,2025-11-14 00:00:00,Completed
1938,38712,40772,266987.54,Not liked,2025-10-21 00:00:00,Completed
1939,38739,40802,383169.57,Size issue,2025-06-09 00:00:00,Completed
1940,38740,40803,82057.58,Size issue,2025-07-16 00:00:00,Completed
1941,38769,40833,3670.49,Wrong Item,2024-10-30 00:00:00,Completed
1942,38772,40836,13202.62,Wrong Item,2026-02-17 00:00:00,Completed
1943,38809,40874,15144.85,Changed mind,2025-07-24 00:00:00,Completed
1944,38814,40879,74568.96,Defective,2024-09-22 00:00:00,Completed
1945,38847,40913,85581.71,Not liked,2025-01-28 00:00:00,Completed
1946,38865,40931,27846.74,Defective,2024-10-24 00:00:00,Completed
